"Rk","Gtm","Date","X","Opp","Rslt","IP","H","R","ER","UER","BB","SO","HR","HBP","ERA","BF","Pit","Str","IR","IS","SB","CS","AB","X2B","X3B","IBB","SH","SF","ROE","GDP","X.","Umpire","Pitchers.Used..Rest.GameScore.Dec.","Team","Year"
"4","4","Apr 4","","MIL","L,2-6","9.0","12","6","6","0","4","6","1","0","3.34","43","145","93","1","0","1","1","38","4","1","0","1","0","1","1","4","Todd Tichenor","J.Peavy (99-54), B.Badenhop (99), E.Mujica (99-L), A.Miller (99)","BOS",2014
"5","5","Apr 5","","MIL","L,6-7","11.0","19","7","7","0","1","18","2","0","3.91","53","188","134","5","0","1","0","52","6","0","0","0","0","0","0","7","Tim Welke","C.Buchholz (99-16), C.Capuano (99), B.Workman (99), K.Uehara (99), J.Tazawa (99), B.Badenhop (99-L), A.Miller (99)","BOS",2014
"6","6","Apr 6","","MIL","L,0-4","9.0","9","4","2","2","2","8","0","0","3.60","38","141","91","1","1","2","0","36","2","0","0","0","0","0","0","3","Clint Fagan","J.Lester (99-57-L), E.Mujica (99), A.Miller (99)","BOS",2014
"7","7","Apr 7","","TEX","W,5-1","9.0","8","1","0","1","2","6","0","0","3.09","35","132","89","0","0","2","0","32","1","1","0","0","1","0","2","3","Paul Emmel","J.Lackey (99-68-W), C.Capuano (99-H), K.Uehara (99)","BOS",2014
"8","8","Apr 8","","TEX","L,7-10","9.0","13","10","10","0","4","5","1","0","3.95","44","148","97","3","0","0","0","36","6","0","0","2","2","0","0","3","Chris Conroy","F.Doubront (99-25-L), B.Badenhop (99), B.Workman (99)","BOS",2014
"9","9","Apr 9","","TEX","W,4-2","9.0","5","2","2","0","4","9","1","0","3.73","35","145","91","1","0","1","1","30","2","0","0","0","1","0","0","4","Jordan Baker","J.Peavy (99-68), J.Tazawa (99), A.Miller (99-W), K.Uehara (99-Sv)","BOS",2014
"10","10","Apr 10","@","NYY","L,1-4","8.0","7","4","2","2","0","6","1","0","3.60","30","119","82","0","0","0","0","30","1","0","0","0","0","1","1","3","Bob Davidson","C.Buchholz (99-52-L), C.Breslow (99), C.Capuano (99)","BOS",2014
"11","11","Apr 11","@","NYY","W,4-2","9.0","7","2","2","0","2","9","1","0","3.45","35","145","92","2","0","1","0","33","0","0","0","0","0","0","1","3","James Hoye","J.Lester (99-58-W), J.Tazawa (99-H), E.Mujica (99-Sv)","BOS",2014
"12","12","Apr 12","@","NYY","L,4-7","8.0","14","7","7","0","1","9","5","0","3.79","38","146","99","2","0","1","0","36","2","0","0","1","0","0","1","4","John Tumpane","J.Lackey (99-31-L), C.Breslow (99), A.Miller (99), B.Badenhop (99)","BOS",2014
"13","13","Apr 13","@","NYY","L,2-3","8.0","8","3","3","0","3","2","1","0","3.76","34","118","70","1","0","0","0","31","3","0","0","0","0","0","0","2","Brian O'Nora","F.Doubront (99-47-L), C.Capuano (99)","BOS",2014
"14","14","Apr 15","@","CHW","L,1-2","8.2","5","2","1","1","7","10","1","0","3.57","38","174","100","2","1","0","1","31","1","0","0","0","0","1","0","5","Marvin Hudson","J.Peavy (99-66), J.Tazawa (99), A.Miller (99), B.Badenhop (99-L), C.Capuano (99)","BOS",2014
"15","15","Apr 16","@","CHW","W,6-4","14.0","10","4","3","1","3","15","1","1","3.40","56","229","154","1","0","2","0","52","0","0","0","0","0","1","1","7","Cory Blaser","C.Buchholz (99-54), C.Breslow (99), J.Tazawa (99), A.Miller (99), E.Mujica (99-BSv), C.Capuano (99-W), B.Badenhop (99-Sv)","BOS",2014
"16","16","Apr 17","@","CHW","W,3-1","9.0","8","1","1","0","0","10","0","0","3.25","34","125","84","0","0","0","0","33","2","0","0","1","0","0","0","2","Jim Joyce","J.Lester (99-73-W), K.Uehara (99-Sv)","BOS",2014
"17","17","Apr 18","","BAL","L,4-8","9.0","15","8","8","0","5","8","0","0","3.53","46","156","94","2","0","1","1","41","4","0","0","0","0","0","0","4","Paul Schrieber","J.Lackey (99-26-L), A.Miller (99), B.Badenhop (99), E.Mujica (99)","BOS",2014
"18","18","Apr 19","","BAL","W,4-2","9.0","5","2","2","0","3","11","0","1","3.44","36","137","90","1","0","2","0","32","1","0","0","0","0","1","1","3","Mark Carlson","F.Doubront (99-61), J.Tazawa (99-W), K.Uehara (99-Sv)","BOS",2014
"19","19","Apr 20","","BAL","W,6-5","9.0","12","5","5","0","4","9","1","0","3.52","43","141","93","5","0","0","0","38","3","0","1","0","1","0","0","5","Ted Barrett","J.Peavy (99-30), C.Capuano (99), J.Tazawa (99), A.Miller (99), E.Mujica (99-W)","BOS",2014
"20","20","Apr 21","","BAL","L,6-7","9.0","10","7","7","0","4","2","0","0","3.70","37","127","79","1","0","0","0","33","1","0","0","0","0","0","3","4","Will Little","C.Buchholz (99-19-L), B.Badenhop (99), C.Breslow (99), A.Miller (99)","BOS",2014
"21","21","Apr 22","","NYY","L,3-9","9.0","15","9","4","5","4","9","1","0","3.71","45","177","120","1","1","0","0","41","5","1","0","0","0","1","2","4","Quinn Wolcott","J.Lester (99-23-L), C.Capuano (99), E.Mujica (99), J.Tazawa (99)","BOS",2014
"22","22","Apr 23","","NYY","W,5-1","9.0","8","1","1","0","0","14","0","0","3.59","35","125","96","0","0","1","0","34","2","0","0","0","1","0","0","2","Gerry Davis","J.Lackey (99-75-W), K.Uehara (99)","BOS",2014
"23","23","Apr 24","","NYY","L,5-14","9.0","14","14","9","5","12","2","1","0","3.82","56","217","120","4","0","3","0","44","7","0","1","0","0","3","1","5","Phil Cuzzi","F.Doubront (99-25-L), B.Badenhop (99), C.Breslow (99), E.Mujica (99), M.Carp (99)","BOS",2014
"24","24","Apr 25","@","TOR","W,8-1","9.0","6","1","1","0","2","12","1","0","3.70","34","144","95","0","0","0","1","32","2","0","0","0","0","0","0","3","Rob Drake","J.Peavy (99-68-W), C.Capuano (99), A.Miller (99)","BOS",2014
"25","25","Apr 26","@","TOR","W,7-6","9.0","13","6","6","0","4","6","2","0","3.80","44","164","108","5","0","0","0","40","1","0","0","0","0","0","0","4","Jeff Kellogg","C.Buchholz (99-53-W), J.Tazawa (99), C.Capuano (99-H), K.Uehara (99-Sv)","BOS",2014
"26","26","Apr 27","@","TOR","L,1-7","8.0","9","7","6","1","0","8","1","0","3.90","33","139","94","2","2","0","0","32","4","0","0","1","0","0","0","3","Marty Foster","J.Lester (99-58-L), A.Miller (99), B.Badenhop (99)","BOS",2014
"27","27","Apr 29","","TBR","W,7-4","9.0","8","4","4","0","2","6","0","0","3.90","37","134","89","1","0","0","0","34","4","0","0","0","1","0","0","3","Dan Iassogna","J.Lackey (99-66-W), E.Mujica (99), K.Uehara (99-Sv)","BOS",2014
"28","28","May 1(1)","","TBR","L,1-2","9.0","4","2","2","0","6","7","1","0","3.83","35","150","91","1","0","0","0","29","1","0","0","0","0","0","2","4","CB Bucknor","J.Peavy (99-58-L), C.Capuano (99), B.Badenhop (99), A.Miller (99)","BOS",2014
"29","29","May 1(2)","","TBR","L,5-6","9.0","10","6","5","1","1","5","3","0","3.87","38","146","96","1","0","0","1","37","3","0","0","0","0","1","0","4","Tripp Gibson","F.Doubront (99-52), B.Badenhop (99-H), J.Tazawa (99-BSv), K.Uehara (99-L)","BOS",2014
"30","30","May 2","","OAK","W,7-1","9.0","5","1","1","0","4","8","0","0","3.78","36","155","95","1","0","0","0","32","1","1","1","0","0","1","0","4","Jeff Kellogg","C.Buchholz (99-65-W), A.Miller (99), E.Mujica (99), C.Breslow (99)","BOS",2014
"31","31","May 3","","OAK","W,6-3","9.0","4","3","2","1","3","16","0","1","3.72","34","143","85","2","1","1","0","30","2","0","0","0","0","0","1","3","D.J. Reyburn","J.Lester (99-93-W), C.Capuano (99), K.Uehara (99-Sv)","BOS",2014
"32","32","May 4","","OAK","L,2-3","10.0","8","3","3","0","6","9","0","0","3.68","42","191","116","3","1","1","0","36","3","0","1","0","0","0","1","6","Mark Ripperger","J.Lackey (99-55), A.Miller (99), J.Tazawa (99), K.Uehara (99), C.Capuano (99-L), B.Badenhop (99)","BOS",2014
"33","33","May 6","","CIN","W,4-3","12.0","10","3","3","0","4","9","0","0","3.63","49","174","114","2","0","0","0","43","2","0","0","1","1","1","1","6","Bill Welke","F.Doubront (99-54), B.Badenhop (99-H), J.Tazawa (99-BSv), K.Uehara (99), A.Miller (99), C.Breslow (99-W)","BOS",2014
"34","34","May 7","","CIN","W,4-3","9.0","4","3","3","0","5","7","1","0","3.61","33","135","84","5","1","0","0","27","2","0","0","1","0","0","3","5","Brian Gorman","J.Peavy (99-52), C.Capuano (99), B.Badenhop (99), C.Breslow (99-W), K.Uehara (99-Sv)","BOS",2014
"35","35","May 9","@","TEX","L,0-8","8.0","14","8","8","0","2","7","1","0","3.74","38","161","104","2","2","0","2","34","2","0","0","0","2","0","0","4","Greg Gibson","C.Buchholz (99-20-L), C.Capuano (99), E.Mujica (99), C.Breslow (99)","BOS",2014
"36","36","May 10","@","TEX","W,8-3","9.0","7","3","3","0","3","11","0","0","3.72","36","134","86","2","0","0","0","32","2","1","0","0","1","0","1","4","Bill Miller","J.Lester (99-62-W), J.Tazawa (99), B.Badenhop (99), A.Miller (99)","BOS",2014
"37","37","May 11","@","TEX","W,5-2","9.0","7","2","2","0","0","13","1","1","3.68","34","134","93","0","0","2","0","33","1","0","0","0","0","0","1","3","Vic Carapazza","J.Lackey (99-64-W), A.Miller (99-H), K.Uehara (99-Sv)","BOS",2014
"38","38","May 13","@","MIN","L,6-8","8.2","13","8","8","0","5","7","2","0","3.79","42","166","98","2","0","0","0","37","2","0","0","0","0","0","1","5","Tom Hallion","J.Peavy (99-20), C.Capuano (99), C.Breslow (99), J.Tazawa (99), A.Miller (99-L)","BOS",2014
"39","39","May 14","@","MIN","W,9-4","9.0","10","4","3","1","3","8","1","0","3.77","40","163","106","2","0","0","0","36","2","0","0","0","1","1","1","3","Eric Cooper","F.Doubront (99-59-W), B.Badenhop (99), E.Mujica (99)","BOS",2014
"40","40","May 15","@","MIN","L,3-4","9.2","12","4","4","0","5","10","1","0","3.77","44","157","97","0","0","0","1","38","2","0","1","0","1","0","1","4","Chris Guccione","C.Buchholz (99-43), C.Breslow (99), C.Capuano (99), A.Miller (99-L)","BOS",2014
"41","41","May 16","","DET","L,0-1","9.0","6","1","1","0","3","10","0","0","3.71","34","138","84","1","0","1","1","31","1","0","0","0","0","0","1","4","Jeff Nelson","J.Lester (99-59-L), B.Badenhop (99), E.Mujica (99), J.Tazawa (99)","BOS",2014
"42","42","May 17","","DET","L,1-6","9.0","11","6","5","1","2","8","1","0","3.74","40","138","99","1","1","0","0","37","6","0","0","0","1","0","0","4","Clint Fagan","J.Lackey (99-30-L), E.Mujica (99), C.Capuano (99), K.Uehara (99)","BOS",2014
"43","43","May 18","","DET","L,2-6","9.0","15","6","6","0","2","5","2","0","3.79","42","145","95","2","0","1","0","39","4","0","0","0","1","0","2","5","Scott Barry","J.Peavy (99-32-L), J.Tazawa (99), A.Miller (99), B.Badenhop (99), C.Breslow (99)","BOS",2014
"44","44","May 20","","TOR","L,4-7","9.0","11","7","7","0","4","5","4","0","3.86","41","147","93","2","1","0","0","37","4","0","0","0","0","2","2","5","Lance Barksdale","F.Doubront (99-31-L), E.Mujica (99), B.Badenhop (99), C.Breslow (99), J.Tazawa (99)","BOS",2014
"45","45","May 21","","TOR","L,4-6","9.0","11","6","5","1","5","6","2","0","3.89","44","157","91","4","0","0","0","39","0","1","0","0","0","1","0","4","Mark Ripperger","C.Buchholz (99-28-L), C.Capuano (99), A.Miller (99), K.Uehara (99)","BOS",2014
"46","46","May 22","","TOR","L,2-7","9.0","14","7","7","0","3","5","2","0","3.95","42","166","106","3","0","1","1","38","2","0","0","1","0","0","1","4","Gary Cederstrom","J.Lester (99-26-L), B.Badenhop (99), C.Breslow (99), J.Tazawa (99)","BOS",2014
"47","47","May 23","@","TBR","L,0-1","8.1","6","1","1","0","2","4","0","0","3.90","34","128","79","3","1","1","0","31","1","0","0","1","0","1","0","4","Stu Scheurwater","J.Lackey (99-69), J.Tazawa (99), A.Miller (99-L), B.Badenhop (99)","BOS",2014
"48","48","May 24","@","TBR","L,5-6","14.0","14","6","5","1","3","14","0","1","3.87","60","240","156","0","0","1","0","55","3","0","1","0","1","1","1","8","Larry Vanover","J.Peavy (99-40), C.Breslow (99), J.Tazawa (99), K.Uehara (99), E.Mujica (99), C.Capuano (99), B.Badenhop (99), A.Miller (99-L)","BOS",2014
"49","49","May 25","@","TBR","L,5-8","8.0","10","8","8","0","5","4","2","0","3.97","39","141","89","1","0","1","0","34","2","0","0","0","0","0","0","4","Angel Hernandez","B.Workman (99-45), A.Wilson (99), C.Breslow (99-L), E.Mujica (99)","BOS",2014
"50","50","May 26","@","ATL","W,8-6","9.0","8","6","6","0","9","8","0","0","4.01","42","154","86","2","2","0","0","33","3","0","0","0","0","0","2","7","John Tumpane","C.Buchholz (99-23), B.Badenhop (99), C.Capuano (99), E.Mujica (99-W), J.Tazawa (99-H), A.Miller (99-H), K.Uehara (99-Sv)","BOS",2014
"51","51","May 27","@","ATL","W,6-3","9.0","10","3","3","0","4","11","1","0","3.99","39","160","98","2","0","0","0","34","1","1","0","0","1","0","2","5","Bob Davidson","J.Lester (99-48-W), C.Breslow (99-H), J.Tazawa (99-H), A.Miller (99-H), K.Uehara (99-Sv)","BOS",2014
"52","52","May 28","","ATL","W,4-0","9.0","9","0","0","0","1","11","0","0","3.91","37","135","98","2","0","0","0","36","2","0","0","0","0","0","0","4","James Hoye","J.Lackey (99-66-W), C.Capuano (99-H), J.Tazawa (99), C.Breslow (99)","BOS",2014
"53","53","May 29","","ATL","W,4-3","9.0","9","3","3","0","1","5","1","0","3.89","37","120","79","0","0","1","0","35","1","0","0","1","0","0","0","2","Bill Welke","J.Peavy (99-57), K.Uehara (99-W)","BOS",2014
"54","54","May 30","","TBR","W,3-2","10.0","4","2","2","0","5","7","0","0","3.85","37","159","96","2","0","2","1","31","2","0","0","1","0","0","0","6","Dan Bellino","B.Workman (99-53), B.Badenhop (99), J.Tazawa (99), K.Uehara (99), E.Mujica (99), A.Miller (99-W)","BOS",2014
"55","55","May 31","","TBR","W,7-1","9.0","7","1","1","0","0","10","1","0","3.80","33","143","95","0","0","0","0","33","2","0","0","0","0","0","1","2","Ted Barrett","R.De La Rosa (99-77-W), A.Wilson (99)","BOS",2014
"56","56","Jun 1","","TBR","W,4-0","9.0","5","0","0","0","2","14","0","1","3.73","35","141","93","0","0","0","0","32","1","0","0","0","0","1","1","3","D.J. Reyburn","J.Lester (99-80-W), E.Mujica (99), K.Uehara (99)","BOS",2014
"57","57","Jun 2","@","CLE","L,2-3","8.0","8","3","3","0","2","3","0","0","3.73","31","96","63","","","3","0","29","0","1","0","0","0","0","3","1","Phil Cuzzi","J.Lackey (99-55-L)","BOS",2014
"58","58","Jun 3","@","CLE","L,3-5","8.0","11","5","5","0","1","5","0","0","3.76","35","138","95","5","2","1","0","33","1","0","0","1","0","0","2","4","Gerry Davis","J.Peavy (99-39-L), A.Miller (99), C.Breslow (99), B.Badenhop (99)","BOS",2014
"59","59","Jun 4","@","CLE","L,4-7","11.1","11","7","7","0","3","9","1","0","3.80","47","181","116","4","2","1","0","43","1","0","0","1","0","0","1","7","Quinn Wolcott","B.Workman (99-48), C.Capuano (99-BSv), B.Badenhop (99), C.Breslow (99), J.Tazawa (99), K.Uehara (99), E.Mujica (99-L)","BOS",2014
"60","60","Jun 6","@","DET","L,2-6","8.0","13","6","6","0","2","5","3","0","3.84","35","125","83","3","1","0","0","31","1","1","0","0","2","0","2","4","Bill Miller","R.De La Rosa (99-38-L), B.Badenhop (99), C.Capuano (99), E.Mujica (99)","BOS",2014
"61","61","Jun 7","@","DET","L,6-8","8.0","16","8","8","0","4","2","2","0","3.91","41","152","97","3","1","0","1","36","3","1","0","0","1","0","2","5","Vic Carapazza","J.Lester (99-18-L), C.Breslow (99), J.Tazawa (99), A.Miller (99), E.Mujica (99)","BOS",2014
"62","62","Jun 8","@","DET","W,5-3","9.0","7","3","2","1","1","5","0","0","3.88","34","125","81","0","0","2","0","33","1","0","0","0","0","1","2","2","Adam Hamari","J.Lackey (99-62-W), K.Uehara (99-Sv)","BOS",2014
"63","63","Jun 9","@","BAL","L,0-4","8.0","8","4","4","0","1","8","3","0","3.89","32","110","76","0","0","0","0","31","0","0","0","0","0","0","1","2","Will Little","J.Peavy (99-51-L), B.Badenhop (99)","BOS",2014
"64","64","Jun 10","@","BAL","W,1-0","9.0","2","0","0","0","1","9","0","0","3.83","29","95","65","0","0","0","0","28","0","0","0","0","0","0","0","4","Brian Gorman","B.Workman (99-75-W), A.Miller (99-H), J.Tazawa (99-H), K.Uehara (99-Sv)","BOS",2014
"65","65","Jun 11","@","BAL","L,0-6","8.0","9","6","6","0","5","10","1","0","3.87","38","148","93","1","0","1","0","33","2","0","1","0","0","0","0","3","Tony Randazzo","R.De La Rosa (99-44-L), E.Mujica (99), C.Capuano (99)","BOS",2014
"66","66","Jun 12","","CLE","W,5-2","9.0","8","2","1","1","1","6","0","0","3.83","35","127","86","1","0","0","0","34","1","0","0","0","0","1","1","3","Eric Cooper","J.Lester (99-60-W), J.Tazawa (99-H), K.Uehara (99-Sv)","BOS",2014
"67","67","Jun 13","","CLE","W,10-3","9.0","7","3","3","0","1","8","1","0","3.81","36","139","92","1","0","0","0","35","3","0","0","0","0","1","0","3","Tom Hallion","J.Lackey (99-52-W), A.Miller (99-H), B.Badenhop (99)","BOS",2014
"68","68","Jun 14","","CLE","L,2-3","9.0","10","3","1","2","4","10","0","2","3.77","43","157","97","4","1","2","0","36","3","0","0","1","0","0","0","5","Sean Barber","J.Peavy (99-57), C.Breslow (99-BL), J.Tazawa (99), A.Miller (99), K.Uehara (99)","BOS",2014
"69","69","Jun 15","","CLE","L,2-3","11.0","7","3","3","0","4","14","2","1","3.75","46","182","119","2","1","0","0","40","1","0","0","0","1","0","0","6","Chris Guccione","B.Workman (99-59), B.Badenhop (99-BSv), A.Miller (99), K.Uehara (99), C.Breslow (99), J.Tazawa (99-L)","BOS",2014
"70","70","Jun 16","","MIN","W,1-0","9.0","3","0","0","0","3","5","0","1","3.70","32","141","87","0","0","2","0","28","1","0","0","0","0","0","1","4","Todd Tichenor","R.De La Rosa (99-75-W), A.Miller (99-H), B.Badenhop (99-H), K.Uehara (99-Sv)","BOS",2014
"71","71","Jun 17","","MIN","W,2-1","9.0","4","1","1","0","2","11","0","0","3.66","33","149","99","0","0","1","0","30","2","0","0","1","0","0","0","5","Clint Fagan","J.Lester (99-66-W), B.Badenhop (99-H), C.Breslow (99-H), J.Tazawa (99-H), E.Mujica (99-Sv)","BOS",2014
"72","72","Jun 18","","MIN","W,2-1","10.0","4","1","1","0","1","10","1","0","3.62","34","118","84","0","0","0","0","33","0","0","0","0","0","0","0","2","Mark Carlson","J.Lackey (99-89), K.Uehara (99-W)","BOS",2014
"73","73","Jun 19","@","OAK","L,2-4","8.0","8","4","3","1","4","5","1","0","3.62","33","143","84","1","1","1","0","29","1","0","0","0","0","0","1","3","Phil Cuzzi","J.Peavy (99-50-L), C.Capuano (99), E.Mujica (99)","BOS",2014
"74","74","Jun 20","@","OAK","L,3-4","8.0","6","4","4","0","4","8","1","3","3.63","38","151","90","5","0","2","0","31","0","0","0","0","0","1","0","4","Gerry Davis","F.Doubront (99-48), B.Badenhop (99), A.Miller (99-L), J.Tazawa (99)","BOS",2014
"75","75","Jun 21","@","OAK","L,1-2","9.1","6","2","2","0","3","8","0","0","3.60","37","146","82","2","1","0","0","32","0","1","0","1","1","0","0","5","Quinn Wolcott","R.De La Rosa (99-71), C.Breslow (99), J.Tazawa (99), E.Mujica (99-L), K.Uehara (99)","BOS",2014
"76","76","Jun 22","@","OAK","W,7-6","10.0","9","6","5","1","2","5","2","1","3.62","41","147","91","4","2","2","0","38","1","0","0","0","0","1","2","4","Greg Gibson","J.Lester (99-63), B.Badenhop (99), A.Miller (99-H), K.Uehara (99-BW)","BOS",2014
"77","77","Jun 23","@","SEA","L,3-12","8.0","14","12","12","0","5","7","2","0","3.73","42","166","105","1","0","0","0","37","4","1","0","0","0","0","1","3","Jeff Kellogg","J.Lackey (99-20-L), C.Capuano (99), C.Breslow (99)","BOS",2014
"78","78","Jun 24","@","SEA","L,2-8","8.0","10","8","7","1","2","6","2","0","3.78","37","129","86","0","0","2","0","34","1","1","0","0","1","1","0","3","Dan Bellino","J.Peavy (99-24-L), F.Doubront (99), E.Mujica (99)","BOS",2014
"79","79","Jun 25","@","SEA","W,5-4","9.0","8","4","4","0","1","5","3","0","3.78","34","106","72","0","0","0","0","33","0","0","0","0","0","0","1","3","D.J. Reyburn","C.Buchholz (99-50-W), A.Miller (99-H), K.Uehara (99-Sv)","BOS",2014
"80","80","Jun 27","@","NYY","L,0-6","8.0","9","6","6","0","2","5","3","0","3.81","35","130","88","0","0","0","0","31","1","0","0","1","1","0","0","2","Mike Winters","B.Workman (99-50-L), C.Breslow (99)","BOS",2014
"81","81","Jun 28","@","NYY","W,2-1","9.0","5","1","0","1","2","8","0","1","3.76","34","129","82","0","0","0","1","30","0","0","0","1","0","1","1","2","Andy Fletcher","J.Lester (99-74-W), K.Uehara (99-Sv)","BOS",2014
"82","82","Jun 29","@","NYY","W,8-5","9.0","9","5","4","1","2","6","2","0","3.77","37","157","101","0","0","1","0","35","2","1","0","0","0","1","1","5","Mark Wegner","J.Lackey (99-38-W), B.Badenhop (99-H), A.Miller (99-H), J.Tazawa (99-H), K.Uehara (99-Sv)","BOS",2014
"83","83","Jun 30","","CHC","L,0-2","9.0","5","2","2","0","4","11","1","0","3.75","35","155","101","0","0","0","0","31","1","0","0","0","0","0","1","4","Chris Conroy","J.Peavy (99-59-L), B.Badenhop (99), C.Breslow (99), E.Mujica (99)","BOS",2014
"84","84","Jul 1","","CHC","L,1-2","9.0","7","2","2","0","0","7","0","2","3.73","34","147","94","2","0","0","0","31","2","0","0","0","1","0","1","4","Jordan Baker","C.Buchholz (99-61), A.Miller (99), J.Tazawa (99), K.Uehara (99-L)","BOS",2014
